"n_Acc","x","y","shoe","row_number","min_dist","horiz_dist"
1,0.0283333333333333,-0.308333333333333,99,5896,0.12,0.12
1,0.0283333333333333,-0.395,99,5897,0.0887568463712957,0.113529242439509
1,0.045,0.198333333333333,99,5898,0.164147630029935,0.166666666666667
1,0.045,0.195,99,5899,0.164924225024706,0.166666666666667
1,0.045,0.0183333333333333,99,5900,0.134989711542111,0.143372087784044
1,0.0483333333333333,0.135,99,5901,0.166065582761082,0.166666666666667
1,0.0483333333333333,-0.285,99,5902,0.1,0.1
1,0.0616666666666667,0.401666666666667,99,5903,0.0614636297152857,0.0736357401145817
1,0.065,-0.288333333333333,99,5904,0.0833333333333333,0.0833333333333333
1,0.075,0.178333333333333,99,5905,0.136666666666667,0.136666666666667
1,0.095,-0.318333333333333,99,5906,0.0533333333333333,0.0533333333333333
1,0.101666666666667,0.131666666666667,99,5907,0.113186178975664,0.113333333333333
1,0.118333333333333,0.378333333333333,99,5908,0.0307318148576434,0.0334995854037367
1,0.138333333333333,-0.278333333333333,99,5909,0.010540925533895,0.010540925533895
1,0.141666666666667,0.311666666666667,99,5910,0.037267799624996,0.0380058475033042
0,0.158333333333333,0.108333333333333,99,5911,0.0534373984729383,0.0534373984729383
0,0.0816666666666667,0.431666666666667,99,5912,0.0282842712474617,0.0284800124843916
0,-0.065,0.451666666666667,99,5913,0.0268741924943282,0.0316227766016837
0,-0.0683333333333333,-0.271666666666667,99,5914,0.0833333333333334,0.0833333333333334
0,-0.045,-0.451666666666667,99,5915,0.0527046276694727,0.0674124947205222
0,-0.035,0.141666666666667,99,5916,0.126929551764399,0.13
0,0.0983333333333333,0.141666666666667,99,5917,0.116428327977153,0.116666666666667
0,0.0683333333333333,0.378333333333333,99,5918,0.0708676387515646,0.0833999733546454
0,-0.015,0.335,99,5919,0.126491106406735,0.133374993491617
0,0.055,0.388333333333333,99,5920,0.0754247233265653,0.0902465758045393
0,0.171666666666667,0.00833333333333333,99,5921,0.0149071198499983,0.0149071198499983
0,-0.0916666666666667,-0.005,99,5922,0.0333333333333333,0.0333333333333333
0,-0.0783333333333333,0.341666666666667,99,5923,0.0654896090146283,0.0674124947205223
0,0.0416666666666667,0.378333333333333,99,5924,0.0919540948275583,0.110050493461461
0,-0.0183333333333333,-0.225,99,5925,0.119117122568038,0.123378370155478
0,-0.015,-0.478333333333333,99,5926,0.023570226039552,0.0703167436990967
0,0.0983333333333333,-0.178333333333333,99,5927,0.0533333333333334,0.0533333333333334
0,-0.0583333333333333,0.328333333333333,99,5928,0.0885688683705763,0.0933333333333334
0,0.121666666666667,-0.395,99,5929,0.018856180831641,0.0210818510677889
0,-0.151666666666667,0.205,99,5930,0.0166666666666663,0.0166666666666663
1,-0.145,0.128333333333333,100,5931,0.0268741924943285,0.0268741924943285
1,-0.138333333333333,0.105,100,5932,0.0268741924943288,0.0274873708374514
1,-0.135,0.295,100,5933,0.0372677996249965,0.0372677996249965
1,-0.131666666666667,0.108333333333333,100,5934,0.0343187671366229,0.0348010216963681
1,-0.128333333333333,0.131666666666667,100,5935,0.0438431547932201,0.0438431547932201
1,-0.111666666666667,0.0516666666666667,100,5936,0.0348010216963682,0.0366666666666663
1,-0.085,0.305,100,5937,0.0856997342145496,0.0866666666666667
1,-0.085,0.148333333333333,100,5938,0.089752746785575,0.0905538513813741
1,-0.085,-0.205,100,5939,0.04,0.04
1,-0.0816666666666667,-0.211666666666667,100,5940,0.0433333333333333,0.0433333333333333
1,-0.0716666666666667,-0.155,100,5941,0.0566666666666666,0.0566666666666666
1,-0.065,-0.395,100,5942,0.0166666666666667,0.0166666666666667
1,-0.055,0.125,100,5943,0.111753697428268,0.116666666666667
1,-0.055,-0.0183333333333333,100,5944,0.0766666666666667,0.0766666666666667
1,-0.0516666666666667,-0.025,100,5945,0.08,0.08
1,-0.0516666666666667,-0.135,100,5946,0.0766666666666666,0.0766666666666666
1,-0.0516666666666667,-0.271666666666667,100,5947,0.0760116950066093,0.0800694143297621
1,-0.0516666666666667,-0.285,100,5948,0.0801387685344754,0.0833999733546453
1,-0.0483333333333333,0.105,100,5949,0.110805134257298,0.116856987619721
1,-0.045,-0.281666666666667,100,5950,0.0854400374531754,0.09
1,-0.0216666666666667,0.415,100,5951,0.0518544972870135,0.120185042515466
1,-0.005,-0.00166666666666667,100,5952,0.127758452644912,0.13
1,0.00833333333333333,-0.00833333333333333,100,5953,0.140356688476182,0.143333333333333
1,0.015,0.0116666666666667,100,5954,0.149703410485904,0.153333333333333
1,0.045,0.0383333333333333,100,5955,0.139204086785474,0.146704540564436
1,0.0516666666666667,0.025,100,5956,0.128279209365959,0.136707311029399
1,0.0616666666666667,0.201666666666667,100,5957,0.138122329034004,0.14
1,0.0616666666666667,-0.0216666666666667,100,5958,0.104615698843168,0.106874796945876
1,0.065,0.0283333333333333,100,5959,0.117236702633793,0.123513382090993
1,0.0816666666666667,0.345,100,5960,0.0731057073315377,0.0833999733546453
1,0.0816666666666667,0.338333333333333,100,5961,0.076084748070089,0.0866666666666666
1,0.101666666666667,0.0283333333333333,100,5962,0.0823272602348561,0.086922698736035
1,0.101666666666667,-0.161666666666667,100,5963,0.0399999999999997,0.0399999999999997
1,0.108333333333333,0.148333333333333,100,5964,0.0975818744553633,0.1
1,0.128333333333333,-0.328333333333333,100,5965,0.026666666666667,0.026666666666667
1,0.131666666666667,-0.0183333333333333,100,5966,0.0380058475033043,0.040138648595974
1,0.158333333333333,0.168333333333333,100,5967,0.046666666666667,0.046666666666667
1,0.168333333333333,0.158333333333333,100,5968,0.0368178700572912,0.0368178700572912
0,0.045,0.211666666666667,100,5969,0.152970585407783,0.153659074288215
0,0.00166666666666667,0.368333333333333,100,5970,0.0819891591749926,0.146818103636968
0,-0.00833333333333333,0.455,100,5971,0.0120185042515466,0.0120185042515466
0,-0.0616666666666667,0.335,100,5972,0.101980390271856,0.103387082795139
0,-0.0716666666666667,0.211666666666667,100,5973,0.11,0.11
0,0.141666666666667,0.321666666666667,100,5974,0.0298142396999968,0.0301846171271244
0,-0.0516666666666667,-0.321666666666667,100,5975,0.0573488351136173,0.0674124947205222
0,0.0783333333333333,0.211666666666667,100,5976,0.120415945787923,0.120415945787923
0,-0.0483333333333333,-0.415,100,5977,0.0268741924943285,0.0274873708374511
0,-0.141666666666667,0.148333333333333,100,5978,0.0348010216963681,0.0348010216963681
0,-0.0916666666666667,-0.268333333333333,100,5979,0.0372677996249963,0.0380058475033045
0,-0.00833333333333333,0.188333333333333,100,5980,0.173237152802484,0.173333333333333
0,0.0416666666666667,-0.481666666666667,100,5981,0.0235702260395512,0.0575422550054401
0,-0.0983333333333333,0.441666666666667,100,5982,0.0284800124843917,0.0284800124843917
0,-0.0616666666666667,0.0983333333333333,100,5983,0.0962057979310787,0.100221975855819
0,-0.125,0.408333333333333,100,5984,0.0210818510677893,0.0210818510677893
0,0.131666666666667,-0.301666666666667,100,5985,0.0199999999999997,0.0199999999999997
0,-0.0816666666666667,0.0383333333333333,100,5986,0.0590668171555645,0.0608276253029821
0,0.00833333333333333,0.238333333333333,100,5987,0.182361058221199,0.186696426199206
0,0.115,-0.045,100,5988,0.0464279609239471,0.05
1,-0.118333333333333,0.231666666666667,101,5989,0.036666666666667,0.036666666666667
1,-0.0916666666666667,0.275,101,5990,0.0600925212577331,0.0600925212577331
1,-0.0883333333333333,0.131666666666667,101,5991,0.0558768487141342,0.0567646212197547
1,0.0183333333333333,0.0716666666666667,101,5992,0.140198272298754,0.146666666666667
1,0.0383333333333333,0.0816666666666667,101,5993,0.162343942158479,0.170032676598091
1,0.0683333333333333,0.165,101,5994,0.158919965880803,0.16
1,0.0816666666666667,0.155,101,5995,0.144299072146089,0.146666666666667
1,0.105,0.138333333333333,101,5996,0.12,0.12
1,0.165,0.128333333333333,101,5997,0.06,0.06
1,0.171666666666667,0.0783333333333333,101,5998,0.0485340659285365,0.0499999999999997
1,0.188333333333333,0.221666666666667,101,5999,0.0333333333333337,0.0333333333333337
