"n_Acc","x","y","shoe","row_number","horiz_dist","distance_shape","new_x"
1,0.055,0.271666666666667,202,10872,0.133333333333333,0.155,0.0452654867256638
1,0.065,-0.221666666666667,202,10873,0.156666666666667,0.135,0.0395864661654135
1,0.0883333333333333,0.305,202,10874,0.10354816378006,0.145,0.0667512684965356
1,0.145,-0.00833333333333333,202,10875,0.0766666666666667,0.148333333333333,0.0970300751879699
1,0.171666666666667,-0.218333333333333,202,10876,0.0501109879279094,0.135,0.104496551027043
0,0.075,-0.418333333333333,202,10877,0.166799946709291,0.115,0.0356699830474718
0,0.0216666666666667,0.158333333333333,202,10878,0.17,0.171666666666667,0.0194057971014493
0,0.0783333333333333,-0.228333333333333,202,10879,0.143333333333333,0.135,0.0477067669172933
0,-0.115,-0.281666666666667,202,10880,0.330016834587436,0.135,-0.0348863206813127
0,-0.00833333333333333,0.158333333333333,202,10881,0.2,0.151666666666667,-0.00606666666666666
0,0.171666666666667,0.275,202,10882,0.0169967317119756,0.155,0.141036012082911
0,-0.075,-0.438333333333333,202,10883,0.326819692049165,0.101666666666667,-0.0189761730220704
0,0.0683333333333333,0.368333333333333,202,10884,0.13703203194063,0.115,0.0382651345461787
0,-0.121666666666667,0.268333333333333,202,10885,0.31,0.151666666666667,-0.0427477477477478
0,0.0416666666666667,-0.291666666666667,202,10886,0.173333333333333,0.131666666666667,0.0255167958656331
0,0.055,-0.325,202,10887,0.16,0.131666666666667,0.0336821705426357
0,-0.00166666666666667,-0.401666666666667,202,10888,0.236690139681023,0.121666666666667,-0.000850732063769924
0,0.0416666666666667,-0.275,202,10889,0.173621555241406,0.135,0.0261277646781897
0,0.0216666666666667,-0.465,202,10890,0.260085456041749,0.0683333333333333,0.00525481597555799
0,0.0516666666666667,-0.318333333333333,202,10891,0.163333333333333,0.131666666666667,0.0316408268733851
0,0.181666666666667,0.045,202,10892,0.0299999999999997,0.158333333333333,0.135892388451444
0,-0.0616666666666667,-0.00166666666666667,202,10893,0.283333333333333,0.125,-0.0223429951690822
0,-0.075,0.145,202,10894,0.266666666666667,0.148333333333333,-0.0325609756097561
0,0.0616666666666667,-0.225,202,10895,0.16,0.135,0.0375563909774436
0,0.145,0.00833333333333333,202,10896,0.0734090518184841,0.151666666666667,0.100690271229892
1,-0.095,-0.395,203,10897,0.3,0.125,-0.0300632911392405
1,-0.0916666666666667,-0.148333333333333,203,10898,0.276666666666667,0.115,-0.0286199095022624
1,-0.0883333333333333,0.228333333333333,203,10899,0.246666666666667,0.151666666666667,-0.0399917081260364
1,-0.0883333333333333,-0.065,203,10900,0.266666666666667,0.118333333333333,-0.0294444444444444
1,-0.085,-0.0783333333333333,203,10901,0.263523138347365,0.118333333333333,-0.0288598724923349
1,-0.085,-0.105,203,10902,0.266666666666667,0.115,-0.0277962085308057
1,-0.075,0.268333333333333,203,10903,0.233333333333333,0.151666666666667,-0.0368918918918919
1,-0.075,-0.0483333333333333,203,10904,0.253333333333333,0.121666666666667,-0.0277918781725889
1,-0.0716666666666667,-0.025,203,10905,0.25,0.121666666666667,-0.0271070811744387
1,-0.0683333333333333,0.245,203,10906,0.226666666666667,0.151666666666667,-0.0351318267419962
1,-0.065,0.261666666666667,203,10907,0.223333333333333,0.151666666666667,-0.0341907514450867
1,-0.0616666666666667,0.165,203,10908,0.22,0.151666666666667,-0.0332051282051282
1,-0.0516666666666667,-0.135,203,10909,0.236666666666667,0.115,-0.020606936416185
1,-0.0516666666666667,-0.195,203,10910,0.24,0.121666666666667,-0.021552380952381
1,-0.0516666666666667,-0.205,203,10911,0.24,0.125,-0.0221428571428572
1,-0.0416666666666667,0.015,203,10912,0.216666666666667,0.128333333333333,-0.0206989247311828
1,-0.0383333333333333,-0.191666666666667,203,10913,0.226666666666667,0.121666666666667,-0.0175995807127882
1,-0.035,-0.205,203,10914,0.223333333333333,0.125,-0.0169354838709678
1,-0.0316666666666667,-0.401666666666667,203,10915,0.236666666666667,0.121666666666667,-0.0143581780538302
1,-0.0283333333333333,0.231666666666667,203,10916,0.186666666666667,0.151666666666667,-0.0199870801033591
