"shoe","x","y","row_number"
2,-0.155,-0.378333333333333,833
2,-0.155,-0.381666666666667,834
2,-0.151666666666667,0.415,835
2,-0.151666666666667,0.411666666666667,836
2,-0.151666666666667,0.118333333333333,837
2,-0.151666666666667,0.115,838
2,-0.151666666666667,0.111666666666667,839
2,-0.151666666666667,0.108333333333333,840
2,-0.151666666666667,-0.185,841
2,-0.151666666666667,-0.188333333333333,842
2,-0.151666666666667,-0.191666666666667,843
2,-0.151666666666667,-0.195,844
2,-0.151666666666667,-0.385,845
2,-0.151666666666667,-0.388333333333333,846
2,-0.148333333333333,0.418333333333333,847
2,-0.148333333333333,0.105,848
2,-0.148333333333333,0.101666666666667,849
2,-0.148333333333333,-0.178333333333333,850
2,-0.148333333333333,-0.181666666666667,851
2,-0.148333333333333,-0.391666666666667,852
2,-0.148333333333333,-0.395,853
2,-0.145,0.428333333333333,854
2,-0.145,0.425,855
2,-0.145,0.421666666666667,856
2,-0.145,0.0983333333333333,857
2,-0.145,0.095,858
2,-0.145,0.0916666666666667,859
2,-0.145,0.0883333333333333,860
2,-0.145,-0.171666666666667,861
2,-0.145,-0.175,862
2,-0.145,-0.398333333333333,863
2,-0.145,-0.401666666666667,864
2,-0.141666666666667,0.435,865
2,-0.141666666666667,0.431666666666667,866
2,-0.141666666666667,0.085,867
2,-0.141666666666667,0.0816666666666667,868
2,-0.141666666666667,-0.165,869
2,-0.141666666666667,-0.168333333333333,870
2,-0.141666666666667,-0.401666666666667,871
2,-0.138333333333333,0.441666666666667,872
2,-0.138333333333333,0.438333333333333,873
2,-0.138333333333333,0.0783333333333333,874
2,-0.138333333333333,0.075,875
2,-0.138333333333333,0.0716666666666667,876
2,-0.138333333333333,-0.155,877
2,-0.138333333333333,-0.158333333333333,878
2,-0.138333333333333,-0.161666666666667,879
2,-0.138333333333333,-0.405,880
2,-0.138333333333333,-0.408333333333333,881
2,-0.135,0.441666666666667,882
2,-0.135,0.0683333333333333,883
2,-0.135,0.065,884
2,-0.135,-0.141666666666667,885
2,-0.135,-0.145,886
2,-0.135,-0.148333333333333,887
2,-0.135,-0.151666666666667,888
2,-0.135,-0.411666666666667,889
2,-0.135,-0.415,890
2,-0.131666666666667,0.448333333333333,891
2,-0.131666666666667,0.445,892
2,-0.131666666666667,0.0616666666666667,893
2,-0.131666666666667,0.0583333333333333,894
2,-0.131666666666667,0.055,895
2,-0.131666666666667,0.0516666666666667,896
2,-0.131666666666667,0.0483333333333333,897
2,-0.131666666666667,-0.135,898
2,-0.131666666666667,-0.138333333333333,899
2,-0.131666666666667,-0.418333333333333,900
2,-0.128333333333333,0.455,901
2,-0.128333333333333,0.451666666666667,902
2,-0.128333333333333,0.045,903
2,-0.128333333333333,0.0416666666666667,904
2,-0.128333333333333,-0.125,905
2,-0.128333333333333,-0.128333333333333,906
2,-0.128333333333333,-0.131666666666667,907
2,-0.128333333333333,-0.421666666666667,908
2,-0.128333333333333,-0.425,909
2,-0.125,0.458333333333333,910
2,-0.125,0.0383333333333333,911
2,-0.125,0.035,912
2,-0.125,-0.118333333333333,913
2,-0.125,-0.121666666666667,914
2,-0.125,-0.428333333333333,915
2,-0.121666666666667,0.458333333333333,916
2,-0.121666666666667,0.0316666666666667,917
2,-0.121666666666667,0.0283333333333333,918
2,-0.121666666666667,0.025,919
2,-0.121666666666667,-0.111666666666667,920
2,-0.121666666666667,-0.115,921
2,-0.121666666666667,-0.428333333333333,922
2,-0.118333333333333,0.461666666666667,923
2,-0.118333333333333,0.0216666666666667,924
2,-0.118333333333333,0.0183333333333333,925
2,-0.118333333333333,-0.101666666666667,926
2,-0.118333333333333,-0.105,927
2,-0.118333333333333,-0.108333333333333,928
2,-0.118333333333333,-0.431666666666667,929
2,-0.115,0.461666666666667,930
2,-0.115,0.015,931
2,-0.115,0.0116666666666667,932
2,-0.115,0.00833333333333333,933
2,-0.115,-0.095,934
2,-0.115,-0.0983333333333333,935
2,-0.115,-0.435,936
2,-0.111666666666667,0.465,937
2,-0.111666666666667,0.005,938
2,-0.111666666666667,0.00166666666666667,939
2,-0.111666666666667,-0.00166666666666667,940
2,-0.111666666666667,-0.005,941
2,-0.111666666666667,-0.00833333333333333,942
2,-0.111666666666667,-0.0116666666666667,943
2,-0.111666666666667,-0.015,944
2,-0.111666666666667,-0.0183333333333333,945
2,-0.111666666666667,-0.0216666666666667,946
2,-0.111666666666667,-0.025,947
2,-0.111666666666667,-0.0283333333333333,948
2,-0.111666666666667,-0.0316666666666667,949
2,-0.111666666666667,-0.055,950
2,-0.111666666666667,-0.0583333333333333,951
2,-0.111666666666667,-0.0616666666666667,952
2,-0.111666666666667,-0.065,953
2,-0.111666666666667,-0.0683333333333333,954
2,-0.111666666666667,-0.0716666666666667,955
2,-0.111666666666667,-0.075,956
2,-0.111666666666667,-0.0783333333333333,957
2,-0.111666666666667,-0.0816666666666667,958
2,-0.111666666666667,-0.085,959
2,-0.111666666666667,-0.0883333333333333,960
2,-0.111666666666667,-0.0916666666666667,961
2,-0.111666666666667,-0.438333333333333,962
2,-0.111666666666667,-0.441666666666667,963
2,-0.108333333333333,0.471666666666667,964
2,-0.108333333333333,0.468333333333333,965
2,-0.108333333333333,-0.035,966
2,-0.108333333333333,-0.0383333333333333,967
2,-0.108333333333333,-0.0416666666666667,968
2,-0.108333333333333,-0.045,969
2,-0.108333333333333,-0.0483333333333333,970
2,-0.108333333333333,-0.0516666666666667,971
2,-0.108333333333333,-0.441666666666667,972
2,-0.105,0.471666666666667,973
2,-0.105,-0.445,974
2,-0.101666666666667,0.475,975
2,-0.101666666666667,-0.448333333333333,976
2,-0.0983333333333333,0.475,977
2,-0.0983333333333333,-0.451666666666667,978
2,-0.095,0.481666666666667,979
2,-0.095,0.478333333333333,980
2,-0.095,-0.455,981
2,-0.0916666666666667,0.481666666666667,982
2,-0.0916666666666667,-0.458333333333333,983
2,-0.0883333333333333,0.485,984
2,-0.0883333333333333,-0.461666666666667,985
2,-0.085,0.485,986
2,-0.085,-0.465,987
2,-0.0816666666666667,0.488333333333333,988
2,-0.0816666666666667,-0.468333333333333,989
2,-0.0783333333333333,0.491666666666667,990
2,-0.0783333333333333,-0.471666666666667,991
2,-0.075,0.491666666666667,992
2,-0.075,-0.471666666666667,993
2,-0.0716666666666667,0.495,994
2,-0.0716666666666667,-0.475,995
2,-0.0683333333333333,0.495,996
2,-0.0683333333333333,-0.475,997
2,-0.065,0.498333333333333,998
2,-0.065,-0.478333333333333,999
2,-0.0616666666666667,0.498333333333333,1000
2,-0.0616666666666667,-0.478333333333333,1001
2,-0.0583333333333333,0.501666666666667,1002
2,-0.0583333333333333,-0.481666666666667,1003
2,-0.055,0.501666666666667,1004
2,-0.055,-0.481666666666667,1005
2,-0.0516666666666667,0.501666666666667,1006
2,-0.0516666666666667,-0.481666666666667,1007
2,-0.0483333333333333,0.505,1008
2,-0.0483333333333333,-0.485,1009
2,-0.045,0.508333333333333,1010
2,-0.045,-0.485,1011
2,-0.0416666666666667,0.508333333333333,1012
2,-0.0416666666666667,-0.488333333333333,1013
2,-0.0383333333333333,0.508333333333333,1014
2,-0.0383333333333333,-0.488333333333333,1015
2,-0.035,0.508333333333333,1016
2,-0.035,-0.488333333333333,1017
2,-0.0316666666666667,0.511666666666667,1018
2,-0.0316666666666667,-0.488333333333333,1019
2,-0.0283333333333333,0.511666666666667,1020
2,-0.0283333333333333,-0.491666666666667,1021
2,-0.025,0.515,1022
2,-0.025,-0.491666666666667,1023
2,-0.0216666666666667,0.515,1024
2,-0.0216666666666667,-0.491666666666667,1025
2,-0.0183333333333333,0.515,1026
2,-0.0183333333333333,-0.495,1027
2,-0.015,0.515,1028
2,-0.015,-0.495,1029
2,-0.0116666666666667,0.518333333333333,1030
2,-0.0116666666666667,-0.495,1031
2,-0.00833333333333333,0.518333333333333,1032
2,-0.00833333333333333,-0.495,1033
2,-0.005,0.518333333333333,1034
2,-0.005,-0.495,1035
2,-0.00166666666666667,0.518333333333333,1036
2,-0.00166666666666667,-0.495,1037
2,0.00166666666666667,0.518333333333333,1038
2,0.00166666666666667,-0.495,1039
2,0.005,0.518333333333333,1040
2,0.005,-0.495,1041
2,0.00833333333333333,0.518333333333333,1042
2,0.00833333333333333,-0.495,1043
2,0.0116666666666667,0.518333333333333,1044
2,0.0116666666666667,-0.495,1045
2,0.015,0.518333333333333,1046
2,0.015,-0.491666666666667,1047
2,0.0183333333333333,0.518333333333333,1048
2,0.0183333333333333,-0.491666666666667,1049
2,0.0216666666666667,0.518333333333333,1050
2,0.0216666666666667,-0.491666666666667,1051
2,0.025,0.518333333333333,1052
2,0.025,-0.488333333333333,1053
2,0.0283333333333333,0.518333333333333,1054
2,0.0283333333333333,-0.488333333333333,1055
2,0.0316666666666667,0.521666666666667,1056
2,0.0316666666666667,-0.485,1057
2,0.035,0.518333333333333,1058
2,0.035,-0.485,1059
2,0.0383333333333333,0.518333333333333,1060
2,0.0383333333333333,-0.481666666666667,1061
2,0.0416666666666667,0.518333333333333,1062
2,0.0416666666666667,-0.481666666666667,1063
2,0.045,0.518333333333333,1064
2,0.045,-0.478333333333333,1065
2,0.0483333333333333,0.518333333333333,1066
2,0.0483333333333333,-0.475,1067
2,0.0516666666666667,0.518333333333333,1068
2,0.0516666666666667,-0.471666666666667,1069
2,0.055,0.515,1070
2,0.055,-0.468333333333333,1071
2,0.0583333333333333,0.515,1072
2,0.0583333333333333,-0.465,1073
2,0.0616666666666667,0.515,1074
2,0.0616666666666667,-0.461666666666667,1075
2,0.065,0.511666666666667,1076
2,0.065,-0.455,1077
2,0.065,-0.458333333333333,1078
2,0.0683333333333333,0.511666666666667,1079
2,0.0683333333333333,0.508333333333333,1080
2,0.0683333333333333,-0.451666666666667,1081
2,0.0716666666666667,0.505,1082
2,0.0716666666666667,-0.451666666666667,1083
2,0.075,0.501666666666667,1084
2,0.075,-0.448333333333333,1085
2,0.0783333333333333,0.501666666666667,1086
2,0.0783333333333333,-0.445,1087
2,0.0783333333333333,-0.448333333333333,1088
2,0.0816666666666667,0.501666666666667,1089
2,0.0816666666666667,-0.441666666666667,1090
2,0.085,0.498333333333333,1091
2,0.085,-0.438333333333333,1092
2,0.0883333333333333,0.495,1093
2,0.0883333333333333,-0.435,1094
2,0.0916666666666667,0.491666666666667,1095
2,0.0916666666666667,-0.431666666666667,1096
2,0.0916666666666667,-0.435,1097
2,0.095,0.488333333333333,1098
2,0.095,-0.428333333333333,1099
2,0.0983333333333333,0.488333333333333,1100
2,0.0983333333333333,-0.425,1101
2,0.101666666666667,0.485,1102
2,0.101666666666667,-0.421666666666667,1103
2,0.105,0.485,1104
2,0.105,-0.418333333333333,1105
2,0.105,-0.421666666666667,1106
2,0.108333333333333,0.481666666666667,1107
2,0.108333333333333,0.478333333333333,1108
2,0.108333333333333,-0.415,1109
2,0.111666666666667,0.475,1110
2,0.111666666666667,0.471666666666667,1111
2,0.111666666666667,-0.411666666666667,1112
2,0.115,0.468333333333333,1113
2,0.115,-0.408333333333333,1114
2,0.118333333333333,0.465,1115
2,0.118333333333333,-0.405,1116
2,0.121666666666667,0.461666666666667,1117
2,0.121666666666667,-0.401666666666667,1118
2,0.121666666666667,-0.405,1119
2,0.125,0.458333333333333,1120
2,0.125,-0.398333333333333,1121
2,0.128333333333333,0.455,1122
2,0.128333333333333,-0.395,1123
2,0.128333333333333,-0.398333333333333,1124
2,0.131666666666667,0.451666666666667,1125
2,0.131666666666667,-0.391666666666667,1126
2,0.135,0.448333333333333,1127
2,0.135,-0.385,1128
2,0.135,-0.388333333333333,1129
2,0.138333333333333,0.448333333333333,1130
2,0.138333333333333,0.445,1131
2,0.138333333333333,-0.381666666666667,1132
2,0.141666666666667,0.441666666666667,1133
2,0.141666666666667,-0.378333333333333,1134
2,0.145,0.438333333333333,1135
2,0.145,0.435,1136
2,0.145,-0.375,1137
2,0.148333333333333,0.431666666666667,1138
2,0.148333333333333,-0.368333333333333,1139
2,0.148333333333333,-0.371666666666667,1140
2,0.151666666666667,0.428333333333333,1141
2,0.151666666666667,0.425,1142
2,0.151666666666667,-0.361666666666667,1143
2,0.151666666666667,-0.365,1144
2,0.155,0.421666666666667,1145
2,0.155,0.418333333333333,1146
2,0.155,0.415,1147
2,0.155,-0.355,1148
2,0.155,-0.358333333333333,1149
2,0.158333333333333,0.411666666666667,1150
2,0.158333333333333,0.408333333333333,1151
2,0.158333333333333,-0.345,1152
2,0.158333333333333,-0.348333333333333,1153
2,0.158333333333333,-0.351666666666667,1154
2,0.161666666666667,0.405,1155
2,0.161666666666667,0.401666666666667,1156
2,0.161666666666667,-0.0916666666666667,1157
2,0.161666666666667,-0.095,1158
2,0.161666666666667,-0.0983333333333333,1159
2,0.161666666666667,-0.101666666666667,1160
2,0.161666666666667,-0.105,1161
2,0.161666666666667,-0.108333333333333,1162
2,0.161666666666667,-0.111666666666667,1163
2,0.161666666666667,-0.115,1164
2,0.161666666666667,-0.118333333333333,1165
2,0.161666666666667,-0.121666666666667,1166
2,0.161666666666667,-0.125,1167
2,0.161666666666667,-0.128333333333333,1168
2,0.161666666666667,-0.131666666666667,1169
2,0.161666666666667,-0.338333333333333,1170
2,0.161666666666667,-0.341666666666667,1171
2,0.165,0.398333333333333,1172
2,0.165,0.395,1173
2,0.165,-0.0783333333333333,1174
2,0.165,-0.0816666666666667,1175
2,0.165,-0.085,1176
2,0.165,-0.0883333333333333,1177
2,0.165,-0.135,1178
2,0.165,-0.138333333333333,1179
2,0.165,-0.141666666666667,1180
2,0.165,-0.145,1181
2,0.165,-0.148333333333333,1182
2,0.165,-0.151666666666667,1183
2,0.165,-0.288333333333333,1184
2,0.165,-0.291666666666667,1185
2,0.165,-0.295,1186
2,0.165,-0.298333333333333,1187
2,0.165,-0.301666666666667,1188
2,0.165,-0.305,1189
2,0.165,-0.308333333333333,1190
2,0.165,-0.311666666666667,1191
2,0.165,-0.315,1192
2,0.165,-0.318333333333333,1193
2,0.165,-0.321666666666667,1194
2,0.165,-0.325,1195
2,0.165,-0.328333333333333,1196
2,0.165,-0.331666666666667,1197
2,0.165,-0.335,1198
2,0.168333333333333,0.391666666666667,1199
2,0.168333333333333,0.388333333333333,1200
2,0.168333333333333,0.385,1201
2,0.168333333333333,-0.0583333333333333,1202
2,0.168333333333333,-0.0616666666666667,1203
2,0.168333333333333,-0.065,1204
2,0.168333333333333,-0.0683333333333333,1205
2,0.168333333333333,-0.0716666666666667,1206
2,0.168333333333333,-0.075,1207
2,0.168333333333333,-0.155,1208
2,0.168333333333333,-0.158333333333333,1209
2,0.168333333333333,-0.161666666666667,1210
2,0.168333333333333,-0.165,1211
2,0.168333333333333,-0.168333333333333,1212
2,0.168333333333333,-0.171666666666667,1213
2,0.168333333333333,-0.175,1214
2,0.168333333333333,-0.178333333333333,1215
2,0.168333333333333,-0.181666666666667,1216
2,0.168333333333333,-0.255,1217
2,0.168333333333333,-0.258333333333333,1218
2,0.168333333333333,-0.261666666666667,1219
2,0.168333333333333,-0.265,1220
2,0.168333333333333,-0.268333333333333,1221
2,0.168333333333333,-0.271666666666667,1222
2,0.168333333333333,-0.275,1223
2,0.168333333333333,-0.278333333333333,1224
2,0.168333333333333,-0.281666666666667,1225
2,0.168333333333333,-0.285,1226
2,0.171666666666667,0.381666666666667,1227
2,0.171666666666667,0.378333333333333,1228
2,0.171666666666667,-0.0516666666666667,1229
2,0.171666666666667,-0.055,1230
2,0.171666666666667,-0.185,1231
2,0.171666666666667,-0.188333333333333,1232
2,0.171666666666667,-0.191666666666667,1233
2,0.171666666666667,-0.195,1234
2,0.171666666666667,-0.198333333333333,1235
2,0.171666666666667,-0.201666666666667,1236
2,0.171666666666667,-0.205,1237
2,0.171666666666667,-0.208333333333333,1238
2,0.171666666666667,-0.211666666666667,1239
2,0.171666666666667,-0.215,1240
2,0.171666666666667,-0.218333333333333,1241
2,0.171666666666667,-0.221666666666667,1242
2,0.171666666666667,-0.225,1243
2,0.171666666666667,-0.228333333333333,1244
2,0.171666666666667,-0.231666666666667,1245
2,0.171666666666667,-0.235,1246
2,0.171666666666667,-0.238333333333333,1247
2,0.171666666666667,-0.241666666666667,1248
2,0.171666666666667,-0.245,1249
2,0.171666666666667,-0.248333333333333,1250
2,0.171666666666667,-0.251666666666667,1251
2,0.175,0.375,1252
2,0.175,-0.045,1253
2,0.175,-0.0483333333333333,1254
2,0.178333333333333,0.371666666666667,1255
2,0.178333333333333,0.368333333333333,1256
2,0.178333333333333,-0.035,1257
2,0.178333333333333,-0.0383333333333333,1258
2,0.178333333333333,-0.0416666666666667,1259
2,0.181666666666667,0.365,1260
2,0.181666666666667,0.361666666666667,1261
2,0.181666666666667,-0.0216666666666667,1262
2,0.181666666666667,-0.025,1263
2,0.181666666666667,-0.0283333333333333,1264
2,0.181666666666667,-0.0316666666666667,1265
2,0.185,0.358333333333333,1266
2,0.185,0.355,1267
2,0.185,-0.015,1268
2,0.185,-0.0183333333333333,1269
2,0.188333333333333,0.351666666666667,1270
2,0.188333333333333,0.348333333333333,1271
2,0.188333333333333,-0.00833333333333333,1272
2,0.188333333333333,-0.0116666666666667,1273
2,0.191666666666667,0.345,1274
2,0.191666666666667,0.005,1275
2,0.191666666666667,0.00166666666666667,1276
2,0.191666666666667,-0.00166666666666667,1277
2,0.191666666666667,-0.005,1278
2,0.195,0.341666666666667,1279
2,0.195,0.338333333333333,1280
2,0.195,0.0116666666666667,1281
2,0.195,0.00833333333333333,1282
2,0.198333333333333,0.335,1283
2,0.198333333333333,0.331666666666667,1284
2,0.198333333333333,0.0216666666666667,1285
2,0.198333333333333,0.0183333333333333,1286
2,0.198333333333333,0.015,1287
2,0.201666666666667,0.328333333333333,1288
2,0.201666666666667,0.325,1289
2,0.201666666666667,0.0283333333333333,1290
2,0.201666666666667,0.025,1291
2,0.205,0.321666666666667,1292
2,0.205,0.318333333333333,1293
2,0.205,0.315,1294
2,0.205,0.311666666666667,1295
2,0.205,0.035,1296
2,0.205,0.0316666666666667,1297
2,0.208333333333333,0.308333333333333,1298
2,0.208333333333333,0.0416666666666667,1299
2,0.208333333333333,0.0383333333333333,1300
2,0.211666666666667,0.305,1301
2,0.211666666666667,0.301666666666667,1302
2,0.211666666666667,0.055,1303
2,0.211666666666667,0.0516666666666667,1304
2,0.211666666666667,0.0483333333333333,1305
2,0.211666666666667,0.045,1306
2,0.215,0.298333333333333,1307
2,0.215,0.295,1308
2,0.215,0.0616666666666667,1309
2,0.215,0.0583333333333333,1310
2,0.218333333333333,0.291666666666667,1311
2,0.218333333333333,0.288333333333333,1312
2,0.218333333333333,0.0716666666666667,1313
2,0.218333333333333,0.0683333333333333,1314
2,0.218333333333333,0.065,1315
2,0.221666666666667,0.285,1316
2,0.221666666666667,0.281666666666667,1317
2,0.221666666666667,0.278333333333333,1318
2,0.221666666666667,0.275,1319
2,0.221666666666667,0.271666666666667,1320
2,0.221666666666667,0.268333333333333,1321
2,0.221666666666667,0.0916666666666667,1322
2,0.221666666666667,0.0883333333333333,1323
2,0.221666666666667,0.085,1324
2,0.221666666666667,0.0816666666666667,1325
2,0.221666666666667,0.0783333333333333,1326
2,0.221666666666667,0.075,1327
2,0.225,0.265,1328
2,0.225,0.261666666666667,1329
2,0.225,0.258333333333333,1330
2,0.225,0.255,1331
2,0.225,0.251666666666667,1332
2,0.225,0.248333333333333,1333
2,0.225,0.111666666666667,1334
2,0.225,0.108333333333333,1335
2,0.225,0.105,1336
2,0.225,0.101666666666667,1337
2,0.225,0.0983333333333333,1338
2,0.225,0.095,1339
2,0.228333333333333,0.245,1340
2,0.228333333333333,0.241666666666667,1341
2,0.228333333333333,0.238333333333333,1342
2,0.228333333333333,0.235,1343
2,0.228333333333333,0.231666666666667,1344
2,0.228333333333333,0.228333333333333,1345
2,0.228333333333333,0.135,1346
2,0.228333333333333,0.131666666666667,1347
2,0.228333333333333,0.128333333333333,1348
2,0.228333333333333,0.125,1349
2,0.228333333333333,0.121666666666667,1350
2,0.228333333333333,0.118333333333333,1351
2,0.228333333333333,0.115,1352
2,0.231666666666667,0.225,1353
2,0.231666666666667,0.221666666666667,1354
2,0.231666666666667,0.218333333333333,1355
2,0.231666666666667,0.215,1356
2,0.231666666666667,0.211666666666667,1357
2,0.231666666666667,0.208333333333333,1358
2,0.231666666666667,0.205,1359
2,0.231666666666667,0.201666666666667,1360
2,0.231666666666667,0.198333333333333,1361
2,0.231666666666667,0.195,1362
2,0.231666666666667,0.191666666666667,1363
2,0.231666666666667,0.188333333333333,1364
2,0.231666666666667,0.185,1365
2,0.231666666666667,0.181666666666667,1366
2,0.231666666666667,0.178333333333333,1367
2,0.231666666666667,0.175,1368
2,0.231666666666667,0.171666666666667,1369
2,0.231666666666667,0.168333333333333,1370
2,0.231666666666667,0.165,1371
2,0.231666666666667,0.161666666666667,1372
2,0.231666666666667,0.158333333333333,1373
2,0.231666666666667,0.155,1374
2,0.231666666666667,0.151666666666667,1375
2,0.231666666666667,0.148333333333333,1376
2,0.231666666666667,0.145,1377
2,0.231666666666667,0.141666666666667,1378
2,0.231666666666667,0.138333333333333,1379
2,NA,NA,1380
